scores_eucli_00382.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00383.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00384.csv ▶ 정확도: 97.77% (TP=2, TN=7819, FP=172, FN=6)
scores_eucli_00385.csv ▶ 정확도: 99.81% (TP=1, TN=7983, FP=8, FN=7)
scores_eucli_00386.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00387.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00388.csv ▶ 정확도: 99.89% (TP=0, TN=7990, FP=1, FN=8)
scores_eucli_00389.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00390.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00391.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00392.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00393.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00394.csv ▶ 정확도: 99.87% (TP=0, TN=7989, FP=2, FN=8)
scores_eucli_00395.csv ▶ 정확도: 99.87% (TP=1, TN=7988, FP=3, FN=7)
scores_eucli_00396.csv ▶ 정확도: 99.16% (TP=1, TN=7931, FP=60, FN=7)
scores_eucli_00397.csv ▶ 정확도: 99.87% (TP=0, TN=7989, FP=2, FN=8)
scores_eucli_00398.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00399.csv ▶ 정확도: 99.74% (TP=2, TN=7976, FP=15, FN=6)
scores_eucli_00400.csv ▶ 정확도: 99.50% (TP=1, TN=7958, FP=33, FN=7)
scores_eucli_00401.csv ▶ 정확도: 99.55% (TP=4, TN=7959, FP=32, FN=4)
scores_eucli_00402.csv ▶ 정확도: 99.95% (TP=4, TN=7991, FP=0, FN=4)
scores_eucli_00403.csv ▶ 정확도: 96.16% (TP=5, TN=7687, FP=304, FN=3)
scores_eucli_00404.csv ▶ 정확도: 99.44% (TP=2, TN=7952, FP=39, FN=6)
scores_eucli_00405.csv ▶ 정확도: 98.90% (TP=4, TN=7907, FP=84, FN=4)
scores_eucli_00406.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00407.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00408.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00409.csv ▶ 정확도: 97.51% (TP=0, TN=7800, FP=191, FN=8)
scores_eucli_00410.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00411.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00412.csv ▶ 정확도: 99.95% (TP=4, TN=7991, FP=0, FN=4)
scores_eucli_00413.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00414.csv ▶ 정확도: 99.95% (TP=4, TN=7991, FP=0, FN=4)
scores_eucli_00415.csv ▶ 정확도: 98.11% (TP=2, TN=7846, FP=145, FN=6)
scores_eucli_00417.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00418.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00419.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00420.csv ▶ 정확도: 97.66% (TP=4, TN=7808, FP=183, FN=4)
scores_eucli_00421.csv ▶ 정확도: 99.84% (TP=0, TN=7986, FP=5, FN=8)
scores_eucli_00422.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00423.csv ▶ 정확도: 99.70% (TP=3, TN=7972, FP=19, FN=5)
scores_eucli_00424.csv ▶ 정확도: 98.39% (TP=2, TN=7868, FP=123, FN=6)
scores_eucli_00426.csv ▶ 정확도: 99.75% (TP=0, TN=7979, FP=12, FN=8)
scores_eucli_00427.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00428.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00429.csv ▶ 정확도: 99.94% (TP=3, TN=7991, FP=0, FN=5)
scores_eucli_00430.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00431.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00432.csv ▶ 정확도: 99.56% (TP=2, TN=7962, FP=29, FN=6)
scores_eucli_00433.csv ▶ 정확도: 97.01% (TP=3, TN=7757, FP=234, FN=5)
scores_eucli_00434.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00435.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00436.csv ▶ 정확도: 99.89% (TP=1, TN=7989, FP=2, FN=7)
scores_eucli_00437.csv ▶ 정확도: 99.82% (TP=0, TN=7985, FP=6, FN=8)
scores_eucli_00438.csv ▶ 정확도: 97.64% (TP=2, TN=7808, FP=183, FN=6)
scores_eucli_00439.csv ▶ 정확도: 96.14% (TP=0, TN=7690, FP=301, FN=8)
scores_eucli_00440.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00441.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00442.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00443.csv ▶ 정확도: 99.85% (TP=2, TN=7985, FP=6, FN=6)
scores_eucli_00444.csv ▶ 정확도: 95.39% (TP=4, TN=7626, FP=365, FN=4)
scores_eucli_00445.csv ▶ 정확도: 99.87% (TP=2, TN=7987, FP=4, FN=6)
scores_eucli_00446.csv ▶ 정확도: 99.89% (TP=0, TN=7990, FP=1, FN=8)
scores_eucli_00447.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00448.csv ▶ 정확도: 99.94% (TP=3, TN=7991, FP=0, FN=5)
scores_eucli_00449.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00450.csv ▶ 정확도: 99.85% (TP=2, TN=7985, FP=6, FN=6)
scores_eucli_00451.csv ▶ 정확도: 98.52% (TP=3, TN=7878, FP=113, FN=5)
scores_eucli_00452.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00453.csv ▶ 정확도: 99.79% (TP=1, TN=7981, FP=10, FN=7)
scores_eucli_00454.csv ▶ 정확도: 98.14% (TP=1, TN=7849, FP=142, FN=7)
scores_eucli_00455.csv ▶ 정확도: 99.35% (TP=4, TN=7943, FP=48, FN=4)
scores_eucli_00456.csv ▶ 정확도: 99.85% (TP=1, TN=7986, FP=5, FN=7)
scores_eucli_00457.csv ▶ 정확도: 99.90% (TP=1, TN=7990, FP=1, FN=7)
scores_eucli_00458.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00460.csv ▶ 정확도: 99.82% (TP=0, TN=7985, FP=6, FN=8)
scores_eucli_00461.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00462.csv ▶ 정확도: 99.82% (TP=0, TN=7985, FP=6, FN=8)
scores_eucli_00463.csv ▶ 정확도: 99.90% (TP=1, TN=7990, FP=1, FN=7)
scores_eucli_00464.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00465.csv ▶ 정확도: 99.89% (TP=0, TN=7990, FP=1, FN=8)
scores_eucli_00466.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00467.csv ▶ 정확도: 95.81% (TP=2, TN=7662, FP=329, FN=6)
scores_eucli_00468.csv ▶ 정확도: 95.11% (TP=1, TN=7607, FP=385, FN=6)
scores_eucli_00469.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00470.csv ▶ 정확도: 99.91% (TP=3, TN=7989, FP=2, FN=5)
scores_eucli_00471.csv ▶ 정확도: 99.92% (TP=5, TN=7988, FP=3, FN=3)
scores_eucli_00472.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00473.csv ▶ 정확도: 99.81% (TP=4, TN=7980, FP=11, FN=4)
scores_eucli_00474.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00475.csv ▶ 정확도: 99.02% (TP=3, TN=7918, FP=73, FN=5)
scores_eucli_00476.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00477.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00478.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00479.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00480.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00481.csv ▶ 정확도: 99.75% (TP=1, TN=7978, FP=13, FN=7)
scores_eucli_00482.csv ▶ 정확도: 99.71% (TP=0, TN=7976, FP=15, FN=8)
scores_eucli_00483.csv ▶ 정확도: 94.69% (TP=4, TN=7570, FP=421, FN=4)
scores_eucli_00484.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00485.csv ▶ 정확도: 98.62% (TP=2, TN=7887, FP=104, FN=6)
scores_eucli_00486.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00487.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00488.csv ▶ 정확도: 98.67% (TP=0, TN=7893, FP=98, FN=8)
scores_eucli_00489.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00490.csv ▶ 정확도: 96.60% (TP=1, TN=7726, FP=265, FN=7)
scores_eucli_00491.csv ▶ 정확도: 99.89% (TP=0, TN=7990, FP=1, FN=8)
scores_eucli_00492.csv ▶ 정확도: 99.82% (TP=1, TN=7984, FP=7, FN=7)
scores_eucli_00493.csv ▶ 정확도: 99.42% (TP=0, TN=7953, FP=38, FN=8)
scores_eucli_00494.csv ▶ 정확도: 99.90% (TP=2, TN=7989, FP=2, FN=6)
scores_eucli_00495.csv ▶ 정확도: 99.84% (TP=0, TN=7986, FP=5, FN=8)
scores_eucli_00496.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00497.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00498.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00499.csv ▶ 정확도: 99.85% (TP=0, TN=7987, FP=4, FN=8)
scores_eucli_00500.csv ▶ 정확도: 99.06% (TP=3, TN=7921, FP=70, FN=5)
scores_eucli_00501.csv ▶ 정확도: 94.30% (TP=1, TN=7542, FP=449, FN=7)
scores_eucli_00502.csv ▶ 정확도: 99.91% (TP=4, TN=7988, FP=3, FN=4)
scores_eucli_00503.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00504.csv ▶ 정확도: 99.89% (TP=3, TN=7987, FP=4, FN=5)
scores_eucli_00505.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00506.csv ▶ 정확도: 99.02% (TP=2, TN=7919, FP=72, FN=6)
scores_eucli_00507.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00508.csv ▶ 정확도: 97.56% (TP=4, TN=7800, FP=191, FN=4)
scores_eucli_00509.csv ▶ 정확도: 99.90% (TP=1, TN=7990, FP=1, FN=7)
scores_eucli_00510.csv ▶ 정확도: 99.95% (TP=7, TN=7988, FP=3, FN=1)
scores_eucli_00511.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00512.csv ▶ 정확도: 96.94% (TP=1, TN=7753, FP=238, FN=7)
scores_eucli_00513.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00514.csv ▶ 정확도: 93.56% (TP=0, TN=7484, FP=507, FN=8)
scores_eucli_00515.csv ▶ 정확도: 99.89% (TP=0, TN=7990, FP=1, FN=8)
scores_eucli_00516.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00517.csv ▶ 정확도: 99.94% (TP=3, TN=7991, FP=0, FN=5)
scores_eucli_00518.csv ▶ 정확도: 99.52% (TP=1, TN=7960, FP=31, FN=7)
scores_eucli_00519.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00520.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00521.csv ▶ 정확도: 99.59% (TP=2, TN=7964, FP=27, FN=6)
scores_eucli_00522.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00523.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00524.csv ▶ 정확도: 99.87% (TP=0, TN=7989, FP=2, FN=8)
scores_eucli_00525.csv ▶ 정확도: 99.12% (TP=1, TN=7928, FP=63, FN=7)
scores_eucli_00526.csv ▶ 정확도: 99.85% (TP=0, TN=7987, FP=4, FN=8)
scores_eucli_00527.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00528.csv ▶ 정확도: 97.87% (TP=1, TN=7828, FP=163, FN=7)
scores_eucli_00529.csv ▶ 정확도: 97.86% (TP=1, TN=7827, FP=164, FN=7)
scores_eucli_00530.csv ▶ 정확도: 99.09% (TP=3, TN=7923, FP=68, FN=5)
scores_eucli_00531.csv ▶ 정확도: 99.80% (TP=1, TN=7982, FP=9, FN=7)
scores_eucli_00532.csv ▶ 정확도: 97.11% (TP=0, TN=7768, FP=223, FN=8)
scores_eucli_00533.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00534.csv ▶ 정확도: 98.17% (TP=3, TN=7850, FP=141, FN=5)
scores_eucli_00535.csv ▶ 정확도: 99.15% (TP=2, TN=7929, FP=62, FN=6)
scores_eucli_00536.csv ▶ 정확도: 97.16% (TP=1, TN=7771, FP=220, FN=7)
scores_eucli_00537.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00538.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00539.csv ▶ 정확도: 98.74% (TP=1, TN=7897, FP=94, FN=7)
scores_eucli_00540.csv ▶ 정확도: 98.41% (TP=2, TN=7870, FP=121, FN=6)
scores_eucli_00541.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00542.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00543.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00544.csv ▶ 정확도: 99.39% (TP=4, TN=7946, FP=45, FN=4)
scores_eucli_00545.csv ▶ 정확도: 99.77% (TP=1, TN=7980, FP=11, FN=7)
scores_eucli_00546.csv ▶ 정확도: 99.62% (TP=1, TN=7968, FP=23, FN=7)
scores_eucli_00547.csv ▶ 정확도: 99.92% (TP=3, TN=7990, FP=1, FN=5)
scores_eucli_00548.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00549.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00550.csv ▶ 정확도: 99.95% (TP=4, TN=7991, FP=0, FN=4)
scores_eucli_00551.csv ▶ 정확도: 99.62% (TP=2, TN=7967, FP=24, FN=6)
scores_eucli_00552.csv ▶ 정확도: 99.90% (TP=2, TN=7989, FP=2, FN=6)
scores_eucli_00553.csv ▶ 정확도: 98.51% (TP=3, TN=7877, FP=114, FN=5)
scores_eucli_00554.csv ▶ 정확도: 99.50% (TP=2, TN=7957, FP=34, FN=6)
scores_eucli_00555.csv ▶ 정확도: 97.65% (TP=4, TN=7807, FP=184, FN=4)
scores_eucli_00556.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00557.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00558.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00559.csv ▶ 정확도: 99.06% (TP=6, TN=7918, FP=73, FN=2)
scores_eucli_00560.csv ▶ 정확도: 99.82% (TP=2, TN=7983, FP=8, FN=6)
scores_eucli_00561.csv ▶ 정확도: 99.89% (TP=0, TN=7990, FP=1, FN=8)
scores_eucli_00562.csv ▶ 정확도: 99.62% (TP=1, TN=7968, FP=23, FN=7)
scores_eucli_00563.csv ▶ 정확도: 99.44% (TP=0, TN=7954, FP=37, FN=8)
scores_eucli_00564.csv ▶ 정확도: 99.60% (TP=0, TN=7967, FP=24, FN=8)
scores_eucli_00565.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00566.csv ▶ 정확도: 99.94% (TP=3, TN=7991, FP=0, FN=5)
scores_eucli_00567.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00574.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00575.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00576.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00577.csv ▶ 정확도: 99.87% (TP=4, TN=7985, FP=6, FN=4)
scores_eucli_00578.csv ▶ 정확도: 99.71% (TP=2, TN=7974, FP=17, FN=6)
scores_eucli_00580.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00582.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00583.csv ▶ 정확도: 98.94% (TP=2, TN=7912, FP=79, FN=6)
scores_eucli_00584.csv ▶ 정확도: 99.71% (TP=1, TN=7975, FP=16, FN=7)
scores_eucli_00586.csv ▶ 정확도: 99.87% (TP=1, TN=7988, FP=3, FN=7)
scores_eucli_00587.csv ▶ 정확도: 95.99% (TP=4, TN=7674, FP=317, FN=4)
scores_eucli_00588.csv ▶ 정확도: 96.95% (TP=4, TN=7751, FP=240, FN=4)
scores_eucli_00589.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00590.csv ▶ 정확도: 99.15% (TP=1, TN=7930, FP=61, FN=7)
scores_eucli_00591.csv ▶ 정확도: 99.80% (TP=0, TN=7983, FP=8, FN=8)
scores_eucli_00592.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00593.csv ▶ 정확도: 99.94% (TP=3, TN=7991, FP=0, FN=5)
scores_eucli_00594.csv ▶ 정확도: 99.71% (TP=2, TN=7974, FP=17, FN=6)
scores_eucli_00595.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00596.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00597.csv ▶ 정확도: 99.50% (TP=3, TN=7956, FP=35, FN=5)
scores_eucli_00598.csv ▶ 정확도: 99.46% (TP=1, TN=7955, FP=36, FN=7)
scores_eucli_00599.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00600.csv ▶ 정확도: 99.85% (TP=1, TN=7986, FP=5, FN=7)
scores_eucli_00601.csv ▶ 정확도: 99.90% (TP=1, TN=7990, FP=1, FN=7)
scores_eucli_00602.csv ▶ 정확도: 99.24% (TP=1, TN=7937, FP=54, FN=7)
scores_eucli_00603.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00604.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00605.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00606.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00607.csv ▶ 정확도: 97.30% (TP=3, TN=7780, FP=211, FN=5)
scores_eucli_00610.csv ▶ 정확도: 97.34% (TP=3, TN=7783, FP=210, FN=3)
scores_eucli_00611.csv ▶ 정확도: 98.86% (TP=3, TN=7905, FP=86, FN=5)
scores_eucli_00612.csv ▶ 정확도: 95.42% (TP=4, TN=7629, FP=362, FN=4)
scores_eucli_00613.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00614.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00615.csv ▶ 정확도: 99.17% (TP=4, TN=7929, FP=62, FN=4)
scores_eucli_00616.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00617.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00618.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00619.csv ▶ 정확도: 98.17% (TP=4, TN=7849, FP=142, FN=4)
scores_eucli_00620.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00621.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00622.csv ▶ 정확도: 99.89% (TP=0, TN=7990, FP=1, FN=8)
scores_eucli_00623.csv ▶ 정확도: 99.90% (TP=2, TN=7989, FP=2, FN=6)
scores_eucli_00624.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00625.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00626.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00627.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00628.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00629.csv ▶ 정확도: 99.92% (TP=3, TN=7990, FP=1, FN=5)
scores_eucli_00630.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00631.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00632.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00633.csv ▶ 정확도: 99.95% (TP=4, TN=7991, FP=0, FN=4)
scores_eucli_00634.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00635.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00636.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00637.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00638.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00639.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00640.csv ▶ 정확도: 99.91% (TP=2, TN=7990, FP=1, FN=6)
scores_eucli_00641.csv ▶ 정확도: 98.49% (TP=5, TN=7873, FP=118, FN=3)
scores_eucli_00642.csv ▶ 정확도: 94.90% (TP=5, TN=7586, FP=405, FN=3)
scores_eucli_00643.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00644.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00645.csv ▶ 정확도: 99.94% (TP=3, TN=7991, FP=0, FN=5)
scores_eucli_00646.csv ▶ 정확도: 92.22% (TP=3, TN=7374, FP=617, FN=5)
scores_eucli_00647.csv ▶ 정확도: 99.55% (TP=3, TN=7960, FP=31, FN=5)
scores_eucli_00648.csv ▶ 정확도: 99.67% (TP=1, TN=7972, FP=19, FN=7)
scores_eucli_00649.csv ▶ 정확도: 91.55% (TP=4, TN=7319, FP=672, FN=4)
scores_eucli_00650.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00651.csv ▶ 정확도: 95.01% (TP=6, TN=7594, FP=397, FN=2)
scores_eucli_00652.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00653.csv ▶ 정확도: 99.29% (TP=4, TN=7938, FP=53, FN=4)
scores_eucli_00654.csv ▶ 정확도: 99.76% (TP=0, TN=7980, FP=11, FN=8)
scores_eucli_00655.csv ▶ 정확도: 99.84% (TP=3, TN=7983, FP=8, FN=5)
scores_eucli_00656.csv ▶ 정확도: 99.65% (TP=2, TN=7969, FP=22, FN=6)
scores_eucli_00657.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00658.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00659.csv ▶ 정확도: 99.91% (TP=6, TN=7986, FP=5, FN=2)
scores_eucli_00660.csv ▶ 정확도: 99.94% (TP=3, TN=7991, FP=0, FN=5)
scores_eucli_00661.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00662.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00663.csv ▶ 정확도: 99.92% (TP=2, TN=7991, FP=0, FN=6)
scores_eucli_00664.csv ▶ 정확도: 99.89% (TP=3, TN=7987, FP=4, FN=5)
scores_eucli_00665.csv ▶ 정확도: 99.55% (TP=2, TN=7961, FP=30, FN=6)
scores_eucli_00666.csv ▶ 정확도: 99.26% (TP=2, TN=7938, FP=53, FN=6)
scores_eucli_00667.csv ▶ 정확도: 96.50% (TP=3, TN=7716, FP=275, FN=5)
scores_eucli_00668.csv ▶ 정확도: 99.30% (TP=0, TN=7943, FP=48, FN=8)
scores_eucli_00669.csv ▶ 정확도: 98.86% (TP=6, TN=7902, FP=89, FN=2)
scores_eucli_00670.csv ▶ 정확도: 99.84% (TP=0, TN=7986, FP=5, FN=8)
scores_eucli_00671.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00672.csv ▶ 정확도: 99.91% (TP=2, TN=7990, FP=1, FN=6)
scores_eucli_00673.csv ▶ 정확도: 99.05% (TP=3, TN=7920, FP=71, FN=5)
scores_eucli_00674.csv ▶ 정확도: 99.66% (TP=0, TN=7972, FP=19, FN=8)
scores_eucli_00675.csv ▶ 정확도: 98.81% (TP=3, TN=7901, FP=90, FN=5)
scores_eucli_00676.csv ▶ 정확도: 99.87% (TP=0, TN=7989, FP=2, FN=8)
scores_eucli_00677.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00678.csv ▶ 정확도: 99.91% (TP=1, TN=7991, FP=0, FN=7)
scores_eucli_00679.csv ▶ 정확도: 99.90% (TP=0, TN=7991, FP=0, FN=8)
scores_eucli_00680.csv ▶ 정확도: 99.09% (TP=3, TN=7923, FP=68, FN=5)
